name,kind,lat,lng
Rione Sa Fiera,neighbourhood,40.1717148,8.9196775
Bonatry,neighbourhood,46.1430137,7.190416
Tovassière,neighbourhood,46.1429572,7.1875332
Les Maraîches,neighbourhood,46.1407021,7.1840754
Champ Laurent,neighbourhood,46.1397691,7.1817326
Case Trimboli,neighbourhood,38.4653277,14.9304897
Vallebuia,neighbourhood,43.7413901,10.5216102
Venezia di Montemagno,neighbourhood,43.7192591,10.5380845
Fanfani,quarter,45.3128158,9.4887251
Camolina,neighbourhood,45.3101576,9.4861174
San Fereolo,quarter,45.3047127,9.4890558
Albarola,quarter,45.3005054,9.4996421
San Carlo,suburb,45.5999664,9.2239722
Le Sacca,neighbourhood,43.9077258,11.1071522
Quartiere Paolo VI,suburb,40.5234789,17.2779563
La Moussière,neighbourhood,46.2294719,6.654112
La Cherry,neighbourhood,46.2256193,6.6583959
Les Martinets,neighbourhood,46.2268669,6.6586288
Les Voualans,neighbourhood,46.2557306,7.5603502
il Cantiere,neighbourhood,43.8842323,11.1025344
Le Jourdil,neighbourhood,46.2312212,6.6453936
Les Mouilles,neighbourhood,46.2328742,6.648478
La Moussière d'en Haut,neighbourhood,46.2259756,6.640845
Belafuža,quarter,44.1319569,15.2336457
Dražanica,quarter,44.1297864,15.2192793
Brodarica,suburb,44.1280555,15.22818
Višnjik,suburb,44.1174857,15.2389111
Petrići,neighbourhood,44.129106,15.2299154
Puntamika,suburb,44.1313963,15.2076405
Špada,neighbourhood,44.1268018,15.2360744
Gera,suburb,45.1853719,9.777986
Gamberame Basso,neighbourhood,43.9227989,11.1274797
Salto Covino,neighbourhood,41.3001825,13.336311
Villaggio Ambrosiano,neighbourhood,45.3759594,9.3562845
Lapola/Marina,quarter,39.2149811,9.1137783
Bratovševa ploščad,neighbourhood,46.089163,14.5102303
Bellaria,quarter,45.4233175,9.308622
Novelleto,neighbourhood,43.9854521,11.095409
Ghiffia,neighbourhood,43.9864878,11.0964908
Borgo Linussio,neighbourhood,46.4076824,13.198519
Malpommiers,quarter,47.1442604,6.3328481
Beauséjour,quarter,47.1455936,6.3307678
Bellevue,quarter,47.1449403,6.340303
Notre-Dame,quarter,47.1439414,6.3411488
Les Hauts du Val,quarter,47.14716,6.3543008
Les Balcons du Val,quarter,47.1488464,6.3525113
Chiso,neighbourhood,45.9018723,8.61066
Profarè,neighbourhood,45.8990112,8.6111265
Nuova Florida,suburb,41.6091143,12.5103789
Zobákpuszta,suburb,46.1845609,18.319532
Colle Angeloni,suburb,41.7114423,12.8149327
Gianforma,neighbourhood,36.9267758,14.8366208
Le Cognet,neighbourhood,45.0958899,6.0700397
Les Jeux,neighbourhood,45.0920516,6.0681366
Vieil Alpe,neighbourhood,45.0904977,6.0629733
L'Éclose,neighbourhood,45.0874763,6.0685505
Les Outaris,neighbourhood,45.0879727,6.0726699
Les Passeaux,neighbourhood,45.0862609,6.0680825
Gardizzola,neighbourhood,46.1288765,11.2454814
Bugno,neighbourhood,46.1238883,11.2492369
Pontara,neighbourhood,46.1251253,11.2449181
Aux Planches,quarter,47.1542244,6.3488363
Village Bas,quarter,47.1551599,6.3420608
Tronchots Dessus,quarter,47.1507148,6.3342038
Tronchots Dessous,quarter,47.1535022,6.3339257
Villaggio dei Fiori,quarter,45.6135649,9.1348092
Na hribu,neighbourhood,45.9265787,13.6496912
Savogna di sotto,neighbourhood,45.9030578,13.567223
Les Locaux,neighbourhood,46.9516499,6.1220401
La Voix du Cul,neighbourhood,46.9526449,6.1209295
Aligvári zártkert,suburb,47.2247833,18.3415593
Belveder,suburb,45.3338546,14.4365698
Brašćine-Pulac,suburb,45.3422419,14.4452803
Luka,suburb,45.3247562,14.4437106
Draga,suburb,45.3230323,14.4973005
Grbci,suburb,45.3505999,14.3780105
Mlaka,suburb,45.3351968,14.4188247
Potok,suburb,45.3320652,14.4301942
Školjić-Stari grad,suburb,45.3274804,14.4458442
Škurinje,suburb,45.3506059,14.4214656
Ronda,neighbourhood,35.1195194,6.2338794
Borgo Santa Rita,neighbourhood,41.6351936,12.4809533
Aranyhegy,suburb,46.0855461,18.1962085
Arbitro,neighbourhood,42.2962348,9.2936631
Piedilacorte,neighbourhood,42.296424,9.3090983
U Poghju,neighbourhood,42.2977415,9.3070497
Rebbia,neighbourhood,42.2976252,9.3035937
Oladi lakótelep,suburb,47.2434582,16.5935731
Le Trou au Loup,neighbourhood,47.2251137,6.0739649
Hetesi lakópark,neighbourhood,46.418915,17.692772
Kertváros,suburb,46.3834957,18.1239893
Tüske,suburb,46.3978214,18.1460951
Újdombóvár,suburb,46.3836987,18.1567035
Pomona,neighbourhood,46.300922,7.8635718
Wehreye,neighbourhood,46.2979973,7.864417
Selvaggio,suburb,36.9085479,14.7093876
Pianetti,suburb,36.921727,14.6987564
Annunziata,suburb,36.9312549,14.6898199
Cisternazzi,suburb,36.9027336,14.6832328
Le Livron,quarter,46.187864,6.2500149
Le Brouaz,quarter,46.1880548,6.2265951
Le Perrier,quarter,46.187118,6.2431949
Vernand,quarter,46.1836479,6.2352128
Cornières,quarter,46.2029918,6.2330324
Nevedone,neighbourhood,46.1251733,8.7130228
Cadogno,neighbourhood,46.1199454,8.7065546
Incella,neighbourhood,46.1164795,8.702732
Noveledo,neighbourhood,46.1159652,8.7050337
Rossorino,neighbourhood,46.1239558,8.7100679
Porta,neighbourhood,46.1235272,8.7072732
Piodina,neighbourhood,46.1116705,8.6995538
Legittimo,suburb,40.6270425,14.4082427
Mortora,suburb,40.6286936,14.4120612
Fürdőtelep,suburb,45.8481649,18.2485204
Les Bréguières,suburb,43.5876159,7.0303507
La Villaz,neighbourhood,46.3154974,6.5899821
Annaakna,suburb,46.1873322,18.2800193
Szilvás,suburb,46.1990319,18.273672
Kenderföld,suburb,46.1980936,18.2636589
Kakastelep,suburb,46.1867182,18.284815
Újtelep,suburb,46.1868803,18.2673534
Dávidföld,suburb,46.1908938,18.2427953
Domaine de Suartello,neighbourhood,41.9545414,8.7642921
Borgo,neighbourhood,41.0654699,14.55758
Portisi,neighbourhood,41.0554085,14.5563037
Reginella,neighbourhood,38.2266221,15.5224882
Franche,neighbourhood,40.6737318,14.5218065
Acqua della Madonna,neighbourhood,40.6910592,14.4726843
Annunziatella,neighbourhood,40.7149489,14.4869973
Botteghelle,neighbourhood,40.689922,14.4821204
Camerelle,neighbourhood,40.6855725,14.4640384
Mezzapietra,neighbourhood,40.690127,14.4926922
Moscarella,neighbourhood,40.7075298,14.4918476
Ponte della Persica,neighbourhood,40.7294473,14.4865657
Pozzano,neighbourhood,40.6897864,14.4607533
Privati,neighbourhood,40.6875709,14.4929862
Quisisana,neighbourhood,40.686358,14.4900048
Rione San Marco,neighbourhood,40.7047624,14.4961818
Scanzano,neighbourhood,40.6926482,14.4880981
Tass üdülőterület,suburb,47.0335812,18.9816594
La Garcine,neighbourhood,44.7886889,6.9319521
Calcinate degli Orrigoni,quarter,45.8194666,8.7870651
Újváros-lakótelep,suburb,45.9981262,18.6651116
Caporivo,neighbourhood,40.6929579,14.4808364
Sanità,neighbourhood,40.6890197,14.485635
Fratte,neighbourhood,40.6897682,14.4799198
Varano,neighbourhood,40.6974891,14.4949028
Mussoi,neighbourhood,46.1445465,12.2039763
Gruenholz,neighbourhood,47.2435017,7.8097913
Weibelacker,neighbourhood,47.2444158,7.8034076
Lambioi,neighbourhood,46.1372728,12.2122388
Bugertone,neighbourhood,46.0901553,9.0640787
Madonna della Libera,neighbourhood,40.6869523,14.4660856
Quartiere San Leonardo,neighbourhood,45.5047218,9.0998112
Csemetekert,neighbourhood,47.299918,18.1008158
Quartiere Varesina,neighbourhood,45.4978697,9.14736
Sükösd-Szántópuszta,neighbourhood,46.3380438,18.9839333
Panico,neighbourhood,46.0978122,9.3192647
Torchiedo,neighbourhood,46.0959379,9.317035
Borgo,neighbourhood,46.0769325,9.3006166
Vellano,neighbourhood,46.1690333,9.0569613
Carmena,neighbourhood,46.1694494,9.061834
Sant'Erasmo,quarter,45.5939967,8.9267638
La Flora,quarter,45.5951325,8.8996069
San Bernardino,quarter,45.5795025,8.8988379
San Domenico,quarter,45.5989374,8.9153595
San Martino,quarter,45.6032572,8.9085573
Sant'Ambrogio,quarter,45.5927892,8.9176296
Legnarello,quarter,45.6014653,8.9187383
San Magno,quarter,45.5947584,8.9184836
San Biagio,suburb,44.4733539,8.897628
Villaggio Puccia,neighbourhood,36.7108857,14.7827376
Šip,suburb,43.88139,18.3968664
San Benigno,suburb,44.4090602,8.9028683
Mantega,suburb,43.7115296,7.2521642
Borriglione,suburb,43.7132883,7.2613749
Villaggio Portosalvo,neighbourhood,36.711672,14.7678416
Teglia,suburb,44.4508409,8.8946087
Certosa,suburb,44.4310158,8.8935341
Le Botteghe,neighbourhood,36.9271941,14.8326822
Trappeto,neighbourhood,36.9288486,14.8351996
Morego,suburb,44.4760974,8.9089116
Prè,suburb,44.4135729,8.9267724
Molo,suburb,44.406403,8.9304329
Portoria,suburb,44.4069752,8.9363469
Ta' Mlit,quarter,35.9042751,14.4287961
Dinegro,neighbourhood,44.4135875,8.9109783
Lagaccio,suburb,44.4207467,8.9176675
Oregina,suburb,44.4229882,8.9252288
Castelletto,suburb,44.4155241,8.9404142
Grabance,neighbourhood,46.5769034,16.3421023
Gornji Konec,neighbourhood,46.5713906,16.3304202
Dolnji Konec,neighbourhood,46.5719661,16.3499461
Sühi Vrij,neighbourhood,46.5797574,16.3474452
Bosco Pisana,neighbourhood,36.7474417,14.8457153
Borgata Fedeli,neighbourhood,46.1588734,8.3052355
San Vitale,neighbourhood,46.1509041,8.3000552
Fabbrica,neighbourhood,46.1516767,8.3025492
Foppette,neighbourhood,45.4505301,9.1564513
Restocco Maroni,neighbourhood,45.4437436,9.1426569
Pianazzo,neighbourhood,46.0272066,8.9109381
Santa Maria del Rovere,suburb,45.6825378,12.2531791
Château et Sous-Caous,neighbourhood,43.6191451,6.9665968
Bastion,neighbourhood,43.6218093,6.9609755
Bettola,quarter,45.5570559,9.2526445
Cornaggia,quarter,45.5533908,9.2408305
Villa Rachele,neighbourhood,45.542962,9.2237073
Crocetta,suburb,45.5486907,9.228158
Nigozza,neighbourhood,45.5669832,9.2101445
Campo dei Fiori,suburb,45.5505033,9.1981005
Briano,suburb,41.0951287,14.3244308
Tre Casuzze,neighbourhood,36.8468305,14.7938544
La Boucle,neighbourhood,45.2055959,6.6811891
Lujzamajor,neighbourhood,47.2814872,18.5347353
Gazzolo,neighbourhood,45.5474815,10.3384426
Serre de Gap,neighbourhood,44.5183898,6.0191318
Szuhajdomb,suburb,46.3703749,18.1377146
Perekac,suburb,46.3929064,18.1325851
Senaghino,neighbourhood,45.5722878,9.1190488
Castelletto,suburb,45.5793852,9.138363
Battiloca,neighbourhood,45.5620201,9.1506679
Baraggiole,quarter,45.5719329,9.1940984
Zone Artisanale Marcel Finette,neighbourhood,44.5198929,6.0190189
Quartier Le Petit Bois,neighbourhood,44.5174331,6.0136994
Villedieu,neighbourhood,46.5276538,6.0260477
Teufibalm,neighbourhood,47.0220757,8.4806722
Wiler,neighbourhood,46.3987975,8.1275172
Fourcatier,neighbourhood,46.7601106,6.3105362
Maison-Neuve,neighbourhood,46.7656512,6.3211664
Bellaria,quarter,43.6572791,10.6362555
Coronata,suburb,44.4267863,8.87782
Molina,neighbourhood,40.681742,14.7208605
San Donato,neighbourhood,41.0568458,14.5528125
San Michele,neighbourhood,41.0616929,14.5525066
Caudisi,neighbourhood,41.0580656,14.55702
Otok Ljubezni,neighbourhood,46.58026,16.2068875
Santa Caterina,neighbourhood,41.0628987,14.5541846
Fortino,neighbourhood,38.2483261,15.5842434
Principe,neighbourhood,38.2520358,15.5935825
Passovecchio,suburb,39.1096667,17.0923542
Raščice,neighbourhood,46.634315,16.2683937
Mačkovci,neighbourhood,46.5773863,16.3608895
Bükovje,neighbourhood,46.5850796,16.3553874
Bagnara,neighbourhood,41.0654381,14.5612867
Località Villacaccia,neighbourhood,45.9720107,13.0738309
Gottefrey,neighbourhood,46.1472536,7.1707916
Plan-Baar,neighbourhood,46.2024771,7.3223847
La Majorie,neighbourhood,46.191141,7.3127084
Lozier,neighbourhood,46.2072725,7.591402
Novo naselje,quarter,44.8084174,15.8938797
Strada,neighbourhood,43.2558431,11.2793271
Santa Caterina,suburb,46.1711431,12.282633
Villa Adriana,suburb,41.9543131,12.7718103
Paterno,suburb,41.9585462,12.7767689
La Malcôte,neighbourhood,47.1140908,6.1122825
Trasta,suburb,44.4516991,8.8909863
Alsó-hegy,neighbourhood,46.6928368,17.3505983
Felső-hegy,neighbourhood,46.6972521,17.3524008
Bertesinella,quarter,45.5431411,11.6023085
Quartier la Retrache,neighbourhood,43.3947217,6.3137682
Pechinie di Sopra,neighbourhood,46.1798057,13.5252885
Pechinie di Sotto,neighbourhood,46.1806954,13.5276262
Grimacco Inferiore,neighbourhood,46.1564811,13.5728328
Grimacco Superiore,neighbourhood,46.1556048,13.5692907
Poianis,neighbourhood,46.0314115,13.4750445
Squarzulis,neighbourhood,46.0758911,13.4726417
Karanovac,suburb,44.697241,17.1952877
Château de Cery,neighbourhood,47.1579783,6.0491119
Diamante,suburb,44.4470381,8.906683
Contrada Faraone,neighbourhood,38.1871237,15.5242555
Casali De Luca,neighbourhood,46.137815,13.3359563
Case Collevillano,neighbourhood,46.1419797,13.3436615
Case Cos,neighbourhood,46.1408199,13.3362828
Les Bossons,neighbourhood,46.4761115,7.1363822
Borgo Pont'Ellero,neighbourhood,46.1252159,13.3701928
Molino,neighbourhood,46.1691694,13.4895823
Villaggio,suburb,45.4195982,11.1790741
Tavel,neighbourhood,46.4463299,6.89588
Martigny-Croix,neighbourhood,46.0878076,7.0556145
Tonalli di Sopra,neighbourhood,45.9250912,9.4650215
Tonalli di Sotto,neighbourhood,45.9270921,9.4679343
Ca' delle Vallade,neighbourhood,45.9821098,13.4737758
Mali lug,suburb,44.825339,15.8871982
Casali Molino Cainero,neighbourhood,46.0739999,13.3347948
Case Marcolini,neighbourhood,46.1098188,13.3481037
Villa Pasini Vianelli,neighbourhood,46.071534,13.3450803
Taverna (nucleo),neighbourhood,46.130808,8.8012686
Szőlőhegy,suburb,46.3161323,18.6947355
San Martino,neighbourhood,45.675371,8.8305336
Sant'Anna,neighbourhood,45.6810027,8.8223281
Borgorino,neighbourhood,45.6795264,8.8256818
Teciall,neighbourhood,46.0883411,9.0305235
Scimiana,neighbourhood,46.1217201,8.7828846
Chez Guenet,neighbourhood,46.9848606,6.6018113
Stella,neighbourhood,46.0870012,9.0298832
Santa Maria,neighbourhood,45.6710676,8.8194154
Pied de la Plagne,neighbourhood,46.1959826,6.6867804
Boujean/Bözingen,suburb,47.1530964,7.2730972
Champagne,suburb,47.1489244,7.2636077
Beaumont/Jutzhubel,suburb,47.1446039,7.2447624
Neustadt / Nouvelle ville,suburb,47.1349047,7.2427644
Vigneules/Vingelz,suburb,47.1293982,7.2168387
Adele,neighbourhood,46.1284647,9.3577174
Jotani,quarter,44.8250528,15.8472879
Borgo Riosecco,neighbourhood,46.1984385,12.8653648
Meiacher,neighbourhood,47.2076476,8.5742773
Rocchetta,suburb,44.3955463,8.2170622
Walterswil,neighbourhood,47.2101876,8.5573542
Trnovo,suburb,45.5716132,14.2406534
Gabrje,quarter,45.5747761,14.2423474
Les Mas de Saint-Pierre,neighbourhood,43.3422332,6.5451837
Lauria Superiore,neighbourhood,40.0500423,15.8394542
Lauria Inferiore,suburb,40.0412706,15.8356864
Borgo San Domenico,neighbourhood,46.0973538,13.4285496
Rualis,neighbourhood,46.08493,13.4335055
Kovácsszer,suburb,46.8443493,16.4227802
Városszer,suburb,46.8402859,16.4188772
Égésszer,suburb,46.8401809,16.4149578
Poluotok,suburb,44.1157453,15.2252403
Tušmer,neighbourhood,45.4510907,15.5088703
Jazine I,suburb,44.1089501,15.2354012
Stanovi,suburb,44.116385,15.2492931
Tadesia,neighbourhood,46.1099357,11.3006256
Pintarei,neighbourhood,46.1088449,11.3027057
Cannelle,neighbourhood,43.7815105,12.9393209
Marino del Tronto,suburb,42.841675,13.634849
Pianodardine,suburb,40.9325579,14.8248786
Staccarino,neighbourhood,40.7350789,15.4259461
Sacca,neighbourhood,45.5909024,10.2772833
Veveri,suburb,45.4747731,8.6269059
Casolla,neighbourhood,41.0928657,14.3513122
Fuorni,neighbourhood,40.6505725,14.853264
Tetsch - Tezze,neighbourhood,45.9233771,11.3192024
Varcaturo,quarter,40.9076674,14.0658566
Villaggio Primula,neighbourhood,45.6231694,8.8775316
Herrenmatte,neighbourhood,47.2236434,8.2607957
Medenice,suburb,44.5299866,18.6781889
Kula,suburb,44.5332272,18.6796974
Goli brijeg,suburb,44.5343295,18.6781754
Pantuliano,neighbourhood,41.1823958,14.1883575
Portapinciana,neighbourhood,42.0220797,12.80874
Punticilli,neighbourhood,42.0217795,12.8114221
József Attila lakótelep,neighbourhood,46.6384523,18.2818069
Lavatrici,neighbourhood,44.4308964,8.7937877
Sant'Andrea dei Lagni,suburb,41.0691794,14.2577737
Bächi,neighbourhood,46.9748426,7.5802253
Serpentara,neighbourhood,41.9651293,12.5142788
Trullo,quarter,41.8425589,12.4360408
EUR,suburb,41.8337745,12.4709498
Caprarica del Capo,neighbourhood,39.9200863,18.3616218
Sant'Eufemia,neighbourhood,39.9302091,18.3477397
Tutino,neighbourhood,39.934823,18.3499739
Ponticelli,suburb,40.8539523,14.332453
Le Mose,suburb,45.0398947,9.7525371
Derganino,neighbourhood,45.4984292,9.1697639
Serviane,neighbourhood,45.5729736,9.1801988
Sant'Angelo,suburb,45.6558779,12.2282974
Bisconte,quarter,38.1905365,15.5373344
Santa Giulia,neighbourhood,41.5338346,9.2795767
La Bella Vista,neighbourhood,41.556654,9.2817706
St. Dionys,neighbourhood,47.2273654,8.8612531
Giudecca,neighbourhood,41.4760672,14.4742955
Roma 70,neighbourhood,41.8354624,12.5066621
Pyrkershöhe,neighbourhood,47.111933,13.135018
Quarticciolo,neighbourhood,41.8924945,12.5768668
Mercuri,neighbourhood,41.1756793,14.6441819
Fuschi di Sotto,neighbourhood,41.1763509,14.6512548
Fuschi di Sopra,neighbourhood,41.1769011,14.6517684
Montesignano,suburb,44.438435,8.9673231
Terpi,suburb,44.4411329,8.9774875
Borgo Olcese,neighbourhood,45.937604,10.2494912
Case Sparse Borgobello,neighbourhood,46.2013451,13.1481303
Località Baufie,neighbourhood,46.3946738,12.6430081
Zona Artigianale-Industriale,neighbourhood,46.3947142,12.6791369
Località Sampuont,neighbourhood,46.4030024,12.6082307
Località Stinsans,neighbourhood,46.4092775,12.598877
Località Pradas,neighbourhood,46.43139,12.5624555
Località Tavarons,neighbourhood,46.4485848,12.5321497
Località la Ropa,neighbourhood,46.4408123,12.5427958
Quinto Basso,suburb,43.8252954,11.2153507
Zambra,suburb,43.8251268,11.2025744
Saraceno,neighbourhood,41.4842009,12.8911094
Marina di Marza,neighbourhood,36.7013728,14.9536752
Lainari / Lajnarji,neighbourhood,45.6718393,13.7816266
Righi,suburb,44.425245,8.9334929
San Pantaleo,suburb,44.4241158,8.9455619
Staglieno,suburb,44.4312976,8.950586
Il Casone,neighbourhood,44.0923553,11.15865
Batardin,neighbourhood,45.5878033,6.4591593
Sant'Andrea,quarter,45.8447073,9.0766934
Bárdibükk,neighbourhood,46.3276043,17.6759594
Comunione La Perla Marina,neighbourhood,38.9311225,8.9234174
Comunione Pineta is Morus,neighbourhood,38.9454515,8.9429456
Comunione Riva dei Pini,neighbourhood,38.9269182,8.9165547
Comunione Stella Marina,neighbourhood,38.9375144,8.9321392
La Pineta,neighbourhood,38.9326169,8.9258118
Piazza,quarter,39.5147445,16.2866427
Kiserdőtelep,neighbourhood,46.9134821,17.8813296
Saint-Maurice,suburb,43.7200321,7.2626628
Naselje Zrinski-Frankopan,suburb,45.1790325,18.0209391
Vernier,neighbourhood,43.7073189,7.2604081
Las Planas,suburb,43.7313433,7.2483868
Le Ray,suburb,43.722579,7.2569745
Henri Sappia,suburb,43.7295767,7.2550696
Saint-Barthélémy,suburb,43.7186404,7.2532623
Radován tér,suburb,46.0466163,17.8086514
Villaggio Residenziale Inzago,neighbourhood,45.5279878,9.4672954
Borgo Storico,neighbourhood,45.1360062,7.0460071
Borgo dei Nobili,neighbourhood,45.1354166,7.0487904
Il Follo,neighbourhood,44.7076042,10.6392654
La Nave,neighbourhood,44.7104613,10.641247
Strada Alta,neighbourhood,44.6905518,10.6333935
Orologio,suburb,44.6969907,10.6085567
Kapf,neighbourhood,47.0892158,8.2748983
Porta San Pietro,neighbourhood,44.6950204,10.6410965
Gaženica,quarter,44.0981752,15.2647278
Bokanjac,suburb,44.1432211,15.2432873
Ploča,suburb,44.102121,15.2820444
Crvene kuće,suburb,44.1129804,15.2611112
Sinjoretovo,suburb,44.106742,15.2692508
Bili brig,suburb,44.121464,15.256367
Sidi Ârab,neighbourhood,36.427255,6.6376103
Cité El Amal,neighbourhood,36.4308474,6.6397332
Citée 204 logements,neighbourhood,36.4374682,6.6421956
Grünwald 2,neighbourhood,46.2474305,11.2432162
Stollen,neighbourhood,46.7072066,7.8372364
Le Clausson,neighbourhood,43.9197349,6.1328196
San Lorenzo,neighbourhood,41.1338028,14.7690764
En-Perrey,neighbourhood,46.4978614,6.853992
Zentrum Staldenbach,neighbourhood,47.2025496,8.7766743
Bandino,neighbourhood,43.7557886,11.2895466
Cité Dahdouh Mohamed (ex 104 logements),neighbourhood,36.437561,6.6367917
Cité Aboudi Ahmed (ex Mimosa),neighbourhood,36.439662,6.6427677
Cité Fodil Dlimi (ex El yasmine),neighbourhood,36.4446476,6.6379496
Ronchetto delle Rane,suburb,45.4019721,9.181368
Segnano,quarter,45.5070008,9.2075349
Cascina Brandezzata,neighbourhood,45.4131974,9.2055983
Seefeld,neighbourhood,47.1970629,8.8571463
Chez Capel,neighbourhood,47.1047021,6.8115306
La Recorne,neighbourhood,47.1019508,6.8093188
Les Éplatures,neighbourhood,47.0888126,6.8045708
San Teodoro,suburb,44.4183138,8.9105567
Lotissement Ennasr,neighbourhood,35.7734071,6.41637
Pleiadi,neighbourhood,41.8022028,12.3082906
Les Contamines,neighbourhood,46.2952634,6.778345
