read_at,city,area,storage_id,name,day,hour,weekday,capacity,booked,free,status
2026-09-23 17:18,milan,milan-centrale-railway-station,6991,Luggage Storage Milano Porta Venezia,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,milan,duomo,6474442,Luggage Storage Piazza del Duomo,2026-09-23,18,weekday,20,4,16,read
2026-09-23 17:18,milan,missori,6473109,Luggage Storage Colonne / Vetra,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,milan,san-babila,6471138,Luggage Storage Via Visconti Di Modrone,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6471137,Luggage Storage Centrale / Filzi,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,milan,politecnico-di-milano-campus-bovisa-la-masa,6470851,Luggage Storage Milano Bovisa,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,santa-giulia,6470604,Luggage Storage Santa Giulia,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,milan,missori,6470560,Luggage Storage near Duomo Square,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,milan,santa-maria-delle-grazie,6470325,Luggage Storage Via de Amicis,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,conchetta,6470318,Luggage Storage Via Conca del Naviglio,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,missori,6470159,Luggage Storage Santa Sofia,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,missori,6470158,Luggage Storage Missori / Corso Italia,2026-09-23,18,weekday,20,3,17,read
2026-09-23 17:18,milan,porta-ticinese,6469992,Luggage Storage near Bocconi University,2026-09-23,18,weekday,50,2,48,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6469903,Luggage Storage Vitruvio / Centrale,2026-09-23,18,weekday,40,2,38,read
2026-09-23 17:18,milan,santa-maria-delle-grazie,6469852,Luggage Storage Cadorna Metro Station,2026-09-23,18,weekday,45,7,38,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6469840,Luggage Storage Viale Andrea Doria,2026-09-23,18,weekday,40,1,39,read
2026-09-23 17:18,milan,porta-genova,6469638,Luggage Storage Navigli / Villoresi,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,milan,porta-venezia,6469498,Luggage Storage Piazza Otto Novembre,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,porta-vittoria,6469435,Luggage Storage Milano Dateo,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,via-torino-via-palla,6469337,Luggage Storage Via Varesina,2026-09-23,18,weekday,26,0,26,read
2026-09-23 17:18,milan,crescenzago,6469266,Luggage Storage Rovereto / Viale Monza,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-romana,6469207,Luggage Storage Piazzale Libia,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,crescenzago,6468881,Luggage Storage Crescenzago Metro Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,milan,porta-venezia,6468851,Luggage Storage Susa Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,china-town-milan,6463324,Luggage Storage Arco della Pace,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,navigli,6463299,Luggage Storage Corso S. Gottardo,2026-09-23,18,weekday,20,2,18,read
2026-09-23 17:18,milan,forlanini,6463280,Luggage Storage near Viale Corsica,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,loreto,6463275,Luggage Storage Via Padova / Crescenzago,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,missori,6463226,Luggage Storage Duomo M1 M3,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-romana,6463186,Luggage Storage Via Tito Livio,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6462294,Luggage Storage Vitruvio / Centrale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,milano-repubblica-station,6462258,Luggage Storage near Milano Repubblica,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6461511,Luggage Storage Ponte Seveso / Centrale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,niguarda,6461262,Luggage Storage near Niguarda,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,cerchiate,6460933,Luggage Storage Pero Cerchiate,2026-09-23,18,weekday,20,2,18,read
2026-09-23 17:18,milan,bullona,6460853,Luggage Storage Sonnino / Varesina,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,bullona,6460766,Luggage Storage Viale Certosa,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,porta-venezia,6460438,Luggage Storage near Milano Dateo,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,milan,porta-vittoria,6460436,Luggage Storage Porta Vittoria Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,assago,6460127,Luggage Storage Assago,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-venezia,6460099,Luggage Storage Porta Venezia Railway Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,milan,loreto,6459927,Luggage Storage near Viale Monza,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6459808,Luggage Storage Via Tonale / Centrale,2026-09-23,18,weekday,25,2,23,read
2026-09-23 17:18,milan,porta-venezia,6459747,Luggage Storage Via Bixio,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,navigli,6459502,Luggage Storage Ripa Di Porta Ticinese,2026-09-23,18,weekday,35,1,34,read
2026-09-23 17:18,milan,bicocca,6459489,Luggage Storage Ponale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,zone-7-of-milan,6459488,Luggage Storage Via Rembrandt,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,lambrate,6459487,Luggage Storage Via Porpora,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,zone-7-of-milan,6459485,Luggage Storage Piazzale Brescia,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,conchetta,6459434,Luggage Storage Arco Di Porta Ticinese,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,rho,6459417,Luggage Storage Pero,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-ticinese,6459398,Luggage Storage Porta Ticinese,2026-09-23,18,weekday,20,1,19,read
2026-09-23 17:18,milan,porta-garibaldi,6459394,Luggage Storage Moscova metro station,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,milan,lambrate,6459387,Luggage Storage Rubattino,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-ticinese,6459373,Luggage Storage Colonne Di S.Lorenzo,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,santa-maria-delle-grazie,6458625,Luggage Storage Bolivar Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,santa-maria-delle-grazie,6458624,Luggage Storage Via Solari,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,santa-maria-delle-grazie,6458622,Luggage Storage near Gelsomini Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-genova,6458616,Luggage Storage Conca Del Naviglio,2026-09-23,18,weekday,35,1,34,read
2026-09-23 17:18,milan,washington,6458560,Luggage Storage Wagner,2026-09-23,18,weekday,35,2,33,read
2026-09-23 17:18,milan,navigli,6458427,Luggage Storage Via Pavia / Navigli,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-garibaldi-train-station,6458366,Luggage Storage Porta Romana Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,milano-repubblica-station,6458359,Luggage Storage Milano Repubblica Train Station,2026-09-23,18,weekday,100,,,unavailable
2026-09-23 17:18,milan,duomo,6458248,Luggage Storage near Duomo,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,milan,loreto,6458170,Luggage Storage Loreto / Viale Abruzzi,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,cairoli-subway-station,6458142,Luggage Storage Cairoli Metro Station,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6458107,Luggage Storage Scarlatti / Centrale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,guastalla,6458041,Luggage Storage Piazza 5 Giornate,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,crescenzago,6457848,Luggage Storage Via Padova,2026-09-23,18,weekday,10,1,9,read
2026-09-23 17:18,milan,niguarda,6457565,Luggage Storage Milan Segnano,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,porta-romana,6457366,Luggage Storage near Vittorio Formentano Park,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,china-town,6457329,Luggage Storage Porta Volta,2026-09-23,18,weekday,20,2,18,read
2026-09-23 17:18,milan,crescenzago,6457308,Luggage Storage Via Padova,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,san-siro-stadium,6457232,Luggage Storage San Siro Stadium Metro Station,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6456714,Luggage Storage near Mercato Centrale Milano,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6456603,Luggage Storage Milano Centrale / Tonale,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,zone-7-of-milan,6456472,Luggage Storage Via Paravia,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,via-visconti-di-modrone,6456414,Luggage Storage Palestro Metro Station,2026-09-23,18,weekday,25,2,23,read
2026-09-23 17:18,milan,porta-genova,6456385,Luggage Storage Vetra Metro Station,2026-09-23,18,weekday,45,4,41,read
2026-09-23 17:18,milan,malpensa-airport,6454307,Luggage Storage Corso Magenta,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6452789,Luggage Storage Settembrini / Caiazzo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6452762,Luggage Storage Milano Centrale / Via Ponte Seveso,2026-09-23,18,weekday,55,5,50,read
2026-09-23 17:18,milan,loreto,6452657,Luggage Storage near Milan Centrale Railway Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,porta-venezia,6452268,Luggage Storage Milano Risorgimento,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6452249,Luggage Storage Largo Rio De Janeiro,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,lambrate,6452238,Luggage Storage near Politecnico Di Milano,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,milan,porta-venezia,6452094,Luggage Storage Milano Porta Vittoria,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6452075,Luggage Storage near Argonne Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,milan,bullona,6452074,Luggage Storage Canonica / Corso Sempione,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,casoretto,6452068,Luggage Storage Via Porpora / Casoretto,2026-09-23,18,weekday,10,1,9,read
2026-09-23 17:18,milan,villapizzone-railway-station,6451947,Luggage Storage Piazza Schiavone / Bovisa,2026-09-23,18,weekday,25,2,23,read
2026-09-23 17:18,milan,bullona,6451708,Luggage Storage Cenisio Metro Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,milan,milan-centrale-railway-station,6451399,Luggage Storage Museo Delle Illusioni,2026-09-23,18,weekday,30,2,28,read
2026-09-23 17:18,milan,piazza-gae-aulenti,6451041,Luggage Storage Milano Centrale / Via Tonale,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,milan,cologno-monzese,6262,Luggage Storage Cologno Sud,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,milan,lambrate,6255,Luggage Storage Lambrate Metro Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,rogoredo-train-station,6212,Luggage Storage Milan Rogoredo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,milan,casoretto,6081,Luggage Storage Piola Metro Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,milan-centrale-railway-station,5778,Luggage Storage Vtrans Milano,2026-09-23,18,weekday,30,9,21,read
2026-09-23 17:18,milan,citylife,5775,Luggage Storage Lotto Metro Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,milan,milan-centrale-railway-station,5505,Luggage Storage near Milan Centrale Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,milan,china-town,5385,Luggage Storage Chinatown,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,milan,cerchiate,5084,Luggage Storage Cerchiate,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,milan,novate-milanese,4236,Luggage Storage Sesto San Giovanni,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,milan,carrobbio,3160,Luggage Storage Columns Of San Lorenzo,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,milan,porta-romana,3083,Luggage Storage Porta Romana,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,milan,porta-romana,10022,Luggage Storage Brenta,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,naples,naples-centrale-train-station,188,Luggage Storage Naples Centrale,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,naples,naples-city-center,4186,Luggage Storage Naples Toledo Metro Station,2026-09-23,18,weekday,40,1,39,read
2026-09-23 17:18,naples,naples-centrale-train-station,1835,Luggage Storage Naples Train Station,2026-09-23,18,weekday,45,2,43,read
2026-09-23 17:18,naples,napoli-port,5226,Luggage Storage Castel Nuovo,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,naples-centrale-train-station,5009,Luggage Storage Napoli P. Garibaldi Station,2026-09-23,18,weekday,45,2,43,read
2026-09-23 17:18,naples,monument-of-giuseppe-garibaldi,2697,Luggage Storage Corso Umberto I,2026-09-23,18,weekday,30,5,25,read
2026-09-23 17:18,naples,naples-city-center,5681,Luggage Storage near Sansevero Chapel,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,quartieri-spagnoli,6739,Luggage Storage near Galleria Umberto I,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,naples,naples-centrale-train-station,6458539,Luggage Storage Napoli Centrale,2026-09-23,18,weekday,70,2,68,read
2026-09-23 17:18,naples,dante,6470046,Luggage Storage near Dante Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,centro-storico,9563,Luggage Storage Piazza Cavour Metro Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,naples-centrale-train-station,9407,Luggage Storage Garibaldi - Principe Umberto,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,dante,9271,Luggage Storage Dante Metro Station,2026-09-23,18,weekday,30,1,29,read
2026-09-23 17:18,naples,naples-centrale-train-station,9254,Luggage Storage near Naples Centrale Railway Station,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,naples,napoli-porta-nolana,9071,Luggage Storage Duomo / Corso Umberto I,2026-09-23,18,weekday,60,2,58,read
2026-09-23 17:18,naples,vicaria,9003,Luggage Storage Arenaccia,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,naples,quartieri-spagnoli,8912,Luggage Storage Toledo / Quartieri Spagnoli,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,napoli-porta-nolana,8419,Luggage Storage Duomo Metro Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,naples-cathedral,804,Luggage Storage Roman Theater Of Neapolis,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,naples,naples-centrale-train-station,7899,Luggage Storage Via Palermo,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,vomero,7875,Luggage Storage Stadio Collana,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,naples,naples-centrale-train-station,7182,Luggage Storage Piazza Garibaldi Metro Station,2026-09-23,18,weekday,50,2,48,read
2026-09-23 17:18,naples,posillipo,6721,Luggage Storage Posillipo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,mergellina-port,6717,Luggage Storage Via Piedigrotta,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,naples-centrale-train-station,6712,Luggage Storage Naples Bus Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,dante,6474128,Luggage Storage near Via Toledo,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,naples,bagnoli-agnano-terme,6473631,Luggage Storage Bagnoli Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,naples,vomero,6473629,Luggage Storage Arenella,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,mergellina-port,6473529,Luggage Storage Chiaia / Arco Mirelli,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,naples,dante,6473515,Luggage Storage Dante Metro,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,municipio,6473514,Luggage Storage near Naples Underground,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,municipio,6473501,Luggage Storage near Acerra Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,vomero,6473440,Luggage Storage Piazza Degli Artisti,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,naples,municipio,6473140,Luggage Storage De Cesare / Naples Underground,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,napoli-porta-nolana,6473026,Luggage Storage Ranieri / Garibaldi,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,universita,6472965,Luggage Storage Corso Umberto / Università,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,naples,municipio,6471162,Luggage Storage Port of Naples,2026-09-23,18,weekday,100,2,98,read
2026-09-23 17:18,naples,municipio,6471071,Luggage Storage Galleria Umberto I,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,naples-centrale-train-station,6470853,Luggage Storage Corso Umberto / Porta Nolana,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,municipio,6470807,Luggage Storage Piazza Plebiscito,2026-09-23,18,weekday,50,8,42,read
2026-09-23 17:18,naples,napoli-porta-nolana,6470755,Luggage Storage Piazzetta Forcella,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,vomero,6470744,Luggage Storage Viale Michelangelo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,mergellina-port,6470131,Luggage Storage Piedigrotta - Torretta,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,via-chiaia,6470110,Luggage Storage Chiaia,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,via-chiaia,6470080,Luggage Storage Napoli Sotterranea,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,via-chiaia,6470069,Luggage Storage Arco Mirelli Metro Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,naples,via-toledo,6470059,Luggage Storage Toledo Metro Station,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,dante,6470045,Luggage Storage Montesanto,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,naples,naples-centrale-train-station,6467993,Luggage Storage Naples Centrale / Via Firenze,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,naples,via-toledo,6462124,Luggage Storage Via Toledo,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,naples,universita,6461871,Luggage Storage Molo Immacolatella Vecchia,2026-09-23,18,weekday,30,1,29,read
2026-09-23 17:18,naples,napoli-porta-nolana,6461598,Luggage Storage Napoli Centrale / Poerio,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,naples-centrale-train-station,6461594,Luggage Storage Garibaldi / Principe Umberto,2026-09-23,18,weekday,60,0,60,read
2026-09-23 17:18,naples,vicaria,6460924,Luggage Storage Arenaccia / Poderico,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,naples-centrale-train-station,6460818,Luggage Storage Napoli Centrale / Via Bologna,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,piazza-cavour,6460747,Luggage Storage San Giovanni a Carbonara,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,naples,municipio,6460731,Luggage Storage Piazza Municipio,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,naples,napoli-porta-nolana,6460717,Luggage Storage Vespucci - Lucci,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,naples,universita,6460709,Luggage Storage near University Federico II,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,naples,naples-centrale-train-station,6460339,Luggage Storage Napoli Centrale / Corso Meridionale,2026-09-23,18,weekday,100,0,100,read
